filename,prompt,clip_score
000000412286_gen.png,A man swinging a tennis racquet towards a tennis ball.,0.29466156005859373
000000237071_gen.png,A man standing on a tennis court holding a tennis racquet.,0.312565975189209
000000247838_gen.png,A small herd of buffalo resting on the ither side of the stream.,0.329271240234375
000000059386_gen.png,A group of giraffes stand together feeding on leaves in a large park.,0.3206374740600586
000000262895_gen.png,"A man wearing a tie, jacket and white shirt.",0.26460861206054687
000000481159_gen.png,A horse standing in a field by a fence.,0.31231910705566407
000000455352_gen.png,a bell tower with a clock built inside of it,0.3180711364746094
000000326542_gen.png,there is a male skier going down a hill,0.2718673896789551
000000261796_gen.png,A black and white picture of a large house is shown.,0.3080537605285645
000000250758_gen.png,A zebra standing on a grass covered field.,0.34475662231445314
000000185250_gen.png,A woman standing next to a  brown and white dog.,0.298447380065918
000000148620_gen.png,a table that has some computers on it,0.3043947219848633
000000025593_gen.png,A stop sign on a post at a public street.,0.2708236503601074
000000250205_gen.png,Couple of Seagulls stand next to each other watching the same thing,0.30706003189086917
000000106881_gen.png,A bird sitting perched on a tree branch.,0.2869037437438965
000000213171_gen.png,a boy dressed in a baseball uniform standing in a field.,0.34213584899902344
000000131386_gen.png,A group of airplanes in the sky in formation.,0.327011833190918
000000577862_gen.png,A giraffe examining the back of another giraffe.,0.313261547088623
000000255664_gen.png,A yellow dog runs to grab a yellow frisbee in the grass,0.3447902679443359
000000185409_gen.png,A herd of zebra in a grass field.,0.3696052932739258
000000502336_gen.png,A group of people walking down a street next to a tall building.,0.3163581275939941
000000365098_gen.png,An empty boat in the water near a tree,0.33735382080078125
000000133645_gen.png,a small boat in a body of water,0.27632930755615237
000000303305_gen.png,A large red and white bus on a city street.,0.3195599365234375
000000355169_gen.png,A electronic sign at an airport listing the flights.,0.3057035827636719
000000451144_gen.png,a couple of people on skis sit on top of a snowy hill,0.28982574462890626
000000296284_gen.png,A donut shop is full of different flavors of donuts.,0.20653968811035156
000000186980_gen.png,A wooden table with two chairs next to a sink.,0.27752256393432617
000000039769_gen.png,A couple of cats laying on top of a pink blanket.,0.34018646240234374
000000042276_gen.png,A toilet sitting in a room surrounded by personal items.,0.3339126205444336
000000457884_gen.png,A group of kids playing a game of baseball.,0.33854438781738283
000000485071_gen.png,Guy falling off his surfboard after losing battle with the wave,0.251069278717041
000000395343_gen.png,three vases with flowers inside on a table,0.3287189483642578
000000138856_gen.png,A large round piece of bread on a metal pan.,0.2801707458496094
000000452122_gen.png,An airplane flying in the air during the day.,0.2633356475830078
000000067534_gen.png,Not really a good choice for this shirt and tie combination.,0.28705873489379885
000000456143_gen.png,"A table full of different foods, such as pizza, fries, and a sandwich.",0.33577445983886717
000000260106_gen.png,A man jumping a brown horse over an obstacle.,0.3436998748779297
000000151657_gen.png,A man standing next to a woman in a living room.,0.28326601028442383
000000007991_gen.png,A plate topped with baby carrots and beans next to a  peeler.,0.3034593391418457
000000060886_gen.png,A group of baseball players cluster together while wearing blue and white uniforms.,0.3455558013916016
000000545219_gen.png,A double decker bus with neon lights at night.,0.336978645324707
000000256775_gen.png,Three children flying a box kite near the ocean.,0.3550551986694336
000000069224_gen.png,A man and a woman eat doughnuts from a box.,0.34640323638916015
000000191672_gen.png,a person riding a skate board on a wave,0.2842842674255371
000000276024_gen.png,Men riding on horses and with other ones.,0.2948178291320801
000000078404_gen.png,Three women sitting on a park bench next to each other.,0.3160469436645508
000000079837_gen.png,The moon shining down on a harbor full of ships.,0.29470426559448243
000000488166_gen.png,The man stands on fence railing beside a table with food on it.,0.3332613754272461
000000572462_gen.png,A group of people standing inside of a moving tram.,0.3125749206542969
000000297396_gen.png,Small pieces of cake have been arranged on a plate,0.26047817230224607
000000277005_gen.png,A young man walking across a street at a crosswalk.,0.32694305419921876
000000276921_gen.png,Two teddy ears are hanging in a window.,0.3517787933349609
000000577932_gen.png,A woman walking next to a man riding a pink bike.,0.35869773864746096
000000069138_gen.png,A red traffic light with a sad face drawn over it.,0.35273277282714843
000000347163_gen.png,Traffic stop sign with dilapidated building behind it.,0.2912606620788574
000000242678_gen.png,A horse and rider jumping over a bar on a track.,0.3423685836791992
000000537355_gen.png,A red fire hydrant sitting in a field next to a white building.,0.3691545867919922
000000334521_gen.png,Giraffes and a bird behind a chain link fence at a zoo,0.3169491958618164
000000549930_gen.png,The couple walks down the wet sidewalk with an umbrella.,0.32832401275634765
000000021465_gen.png,A dirty table has incense burners on it.,0.2960913848876953
000000563653_gen.png,A street going trough the center of a small town.,0.2869065475463867
000000170191_gen.png,Man dressed in leopard robe next to a bed.,0.36022769927978515
000000200667_gen.png,A cow that is leaning under a metal wall.,0.3169334602355957
000000439522_gen.png,She is cross-country skiing for the exercise it provides for her.,0.31553857803344726
000000287667_gen.png,a wooden cutting board a knife some carrots and onions,0.31330657958984376
000000295713_gen.png,A statue is sitting on a bench and a woman sits on a cement block.,0.3216059112548828
000000569976_gen.png,A group of people stare up at something out of the frame.,0.280909423828125
000000377575_gen.png,A dog is tied to a fire hydrant.,0.33574695587158204
000000491090_gen.png,A man sitting on one of a group of motorcycles.,0.29735857009887695
000000293625_gen.png,The women are playing a video game together.,0.29313629150390624
000000131444_gen.png,A man wearing a hat and a gray jacket.,0.2946473693847656
000000389451_gen.png,A herd of cattle walking across a beach next to the ocean.,0.3673638153076172
000000197658_gen.png,Cather preparing to catch ball in an empty field,0.3056270980834961
000000097230_gen.png,Two elephants are eating some leaves by the road.,0.3192945671081543
000000153669_gen.png,a batter after he has hit a pitched ball before he is going to run,0.3012803840637207
000000351589_gen.png,A wooden bench sitting outside of a home.,0.27806955337524414
000000466156_gen.png,The striped cat is sitting on top of the car.,0.3375762176513672
000000493566_gen.png,"An orange and green train reads ""BNSF"" on the side.",0.35095088958740234
000000130599_gen.png,A man punching an innocent giraffe in the side of it's head.,0.2885841178894043
000000000285_gen.png,A big burly grizzly bear is show with grass in the background.,0.32316146850585936
000000569273_gen.png,Fire hydrant sitting in the middle of a hiking area on the side of a gorge.,0.3310463333129883
000000203864_gen.png,Two people standing on a tennis court playing tennis,0.3100786781311035
000000310980_gen.png,A person looks at a very big computer monitor.,0.27616966247558594
000000507042_gen.png,Three giraffes stand near the fence of their enclosure.,0.34901721954345705
000000159311_gen.png,A pair of zebra's leaning over eating grass in a field.,0.340999870300293
000000084650_gen.png,a cat laying on a luggage bag on the ground,0.3022585296630859
000000172595_gen.png,A desk with multiple computers inside a office,0.29578763961791993
000000171050_gen.png,A brown and gold fire hydrant in front of a brick building.,0.3155179405212402
000000223789_gen.png,a rome with rose flowers and a sink,0.33959083557128905
000000311295_gen.png,A field with various wildlife and trees in the background.,0.29499595642089843
000000498032_gen.png,A person standing in a room with a remote.,0.28630956649780276
000000336232_gen.png,A city street filled with lots of traffic and people.,0.26998388290405273
000000396863_gen.png,The young girl wearing red and black rides atop the white pony.,0.3477741241455078
000000578489_gen.png,A girl is playing a game system while other kids look on.,0.3182086944580078
000000431140_gen.png,A toilet and sink side by side in a bathroom and a mirror.,0.2969765090942383
000000386277_gen.png,A lemon hangs from a small tree limb near several leaves.,0.3472670364379883
000000561889_gen.png,Plate of food with broccoli on glass plate with table cloth,0.33491641998291016
000000350122_gen.png,A busy bus station with ramp going downstairs.,0.31281328201293945
000000322895_gen.png,A living room that has a bunch of different couches.,0.2930631637573242
000000038210_gen.png,a skier is prepared to go down a mountain.,0.31325473785400393
000000550691_gen.png,A red double decker bus on a street.,0.30380266189575195
000000250901_gen.png,A group of people getting their food from a bag.,0.2722862434387207
000000098853_gen.png,A man playing a game of tennis on a tennis court.,0.3058016586303711
000000222094_gen.png,Road is littered with old cars and some wrecked trucks with a lone red and white stop sign at a grassy lot,0.32211013793945314
000000413395_gen.png,A man sits on the couch with two cats on his lap.,0.33374507904052736
000000361147_gen.png,A tennis player shows controlled excitement while a crowd watches.,0.2967372512817383
000000280918_gen.png,Two beautiful young women baking a turkey in a pan..,0.3515108871459961
000000356094_gen.png,A man holding a baseball bat wearing a baseball uniform.,0.3165592193603516
000000479126_gen.png,Two women sitting outside hanging out and smoking cigarettes.,0.2951228332519531
000000264968_gen.png,A man with blue jersey holding a baseball bat.,0.33931522369384765
000000420840_gen.png,A female toddler who just finished eating with a bow in her hair,0.30939315795898437
000000210099_gen.png,An orange cat sunning itself on a lawn chair.,0.3224736404418945
000000156076_gen.png,A couple of men and one young man eating pizza.,0.3283461761474609
000000017959_gen.png,"A large kite with three orange, white and black fish.",0.340617790222168
000000571008_gen.png,The stop sign has stenciled spray paint on it.,0.28250539779663086
000000215114_gen.png,A dead body sitting inside of an open refrigerator.,0.2911448860168457
000000127660_gen.png,A girl with a black eye and pig tails sits in a suitcase.,0.3588933181762695
000000414034_gen.png,A kid sitting on a bed with a remote.,0.335130615234375
000000266400_gen.png,a row of motorcycles parked on a city street,0.32485706329345704
000000308587_gen.png,People are in the water with kites flying over them.,0.32235610961914063
000000157601_gen.png,Woman sitting at table with beverages consuming sandwich.,0.29509521484375
000000045596_gen.png,A view A large metal structure near the side of a building,0.27439285278320313
000000213830_gen.png,two tennis players in blue shirts playing tennis,0.34489349365234373
000000139099_gen.png,A street scene with a person on a motorcycle.,0.300748348236084
000000069795_gen.png,A purple flower is in a watering can on the window sill.,0.37423927307128907
000000572303_gen.png,A train speeding along the railroad tracks during the day.,0.28724075317382813
000000570782_gen.png,Three computers without screens sit on a desk.,0.3178848075866699
000000339442_gen.png,A sandwich and some grapes are sitting on top of a tablecloth.,0.2946028137207031
000000179765_gen.png,A black Honda motorcycle parked in front of a garage.,0.318979377746582
000000016228_gen.png,There is a white horse pulling a trolley behind it.,0.2315966796875
000000250766_gen.png,Meat and a salad with knife and fork on a plate.,0.2918192672729492
000000035326_gen.png,A stove back splash with a granite design.,0.3273768997192383
000000370999_gen.png,some little stones sitting around a dime,0.2600587272644043
000000065350_gen.png,Kids are skateboarding at a skate park and one them has fallen down.,0.3003271293640137
000000238866_gen.png,tHERE ARE MANY DONUTS LAYED TO DRY ON A GRILL,0.3086396217346191
000000410428_gen.png,A herd of sheep are grazing in a green field.,0.3159320640563965
000000197004_gen.png,The sandwich features a large portion of meat.,0.3149363327026367
000000191288_gen.png,A woman riding on the back of a brown horse over an obstacle.,0.3053923225402832
000000427077_gen.png,A man stands poised with a baseball bat.,0.3429679870605469
000000278463_gen.png,A laptop and planner sitting on a cluttered desk.,0.30462974548339844
000000244019_gen.png,"A fire hydrant is painted red, white and blue and sits on a sidewalk in front of a brick wall that shows graffiti.",0.3626123809814453
000000037777_gen.png,The dining table near the kitchen has a bowl of fruit on it.,0.34057872772216796
000000191580_gen.png,The meal of fish has a side of broccoli.,0.3247771072387695
000000218249_gen.png,a burger and some fries on a tray,0.31281883239746094
000000249025_gen.png,An orange reddish rose in a vase filled with water on top of a table.,0.33891719818115235
000000366178_gen.png,a road that has some snow all around it,0.28133094787597657
000000571718_gen.png,A man standing in front of a fruit stand containing several bunches of bananas.,0.35799034118652345
000000032941_gen.png,A street that has all the traffic stopped at a traffic light.,0.2542210578918457
000000445675_gen.png,A tall giraffe standing on top of a grass covered field.,0.31985681533813476
000000163155_gen.png,A cat crouched over sitting by a brick wall.,0.3431417465209961
000000330818_gen.png,A young man is working behind a counter.,0.24773714065551758
000000520301_gen.png,A brown dog hanging it's head out of a car window.,0.3065157890319824
000000174018_gen.png,Two teddy bears with one wearing a lrge pink shirt.,0.3042158508300781
000000117645_gen.png,A man riding a snowboard down a snow covered slope.,0.29911508560180666
000000179265_gen.png,A yellow bus with tinted windows driving uphill down a street.,0.3400814437866211
000000372819_gen.png,Four smaller dogs are running away from the women on the bench.,0.28755205154418945
000000532530_gen.png,There is a map in the street of the city.,0.280161018371582
000000050326_gen.png,A man holding a kite on a beach during the day.,0.34203182220458983
000000167122_gen.png,an image of a night scene with a cat on top of a car,0.32705814361572266
000000335658_gen.png,A keyboard and mouse sitting on a desk.,0.2863317489624023
000000048924_gen.png,A dirt bike parked near a tent in the woods.,0.35651809692382813
000000154644_gen.png,Woman listening on her phone while smoking a cigarette.,0.2583232307434082
000000452793_gen.png,A kitchen with a granite counter top and faucet.,0.34575958251953126
000000162581_gen.png,A man wearing a white tshirt hits a tennis ball.,0.33845283508300783
000000390246_gen.png,A surfer teeters on the top of a wave.,0.28508544921875
000000357978_gen.png,The blonde woman in the red checked shirt is learning to use Wii Fit.,0.3113906478881836
000000550797_gen.png,Blue toilet in center of shot with tile floor.,0.32101375579833985
000000187513_gen.png,A bathroom with a sliding shower door next to a toilet.,0.3037804985046387
000000050149_gen.png,A group of bunches of bananas are shown hanging together.,0.32733108520507814
000000255824_gen.png,A chocolate frosted doughnut sitting on top of a plate.,0.311279296875
000000291664_gen.png,a brown dog with a collar sniffing a red fire hydrant,0.3460196304321289
000000244833_gen.png,A yellow and a green motorcycle in the back of an auditorium.,0.3729819107055664
000000410880_gen.png,A large and over-sized stuffed teddy bear sitting in a chair.,0.3300363540649414
000000541634_gen.png,A bowl that has food inside of it.,0.28236955642700196
000000127135_gen.png,Small black and white pig on wheeled cart with protest sign.,0.37701297760009767
000000096493_gen.png,A boy draped in a blanket holds a remote control on a couch,0.35344451904296875
000000015597_gen.png,shirtless skateboarder going down a ramp on clear day,0.2958111381530762
000000180188_gen.png,A long black train sitting on top of railroad tracks.,0.26605432510375976
000000511384_gen.png,A person tossing an orange frisbee on top of a green field.,0.3807951354980469
000000014439_gen.png,Some people in a grass field flying a kite in the sky.,0.3221530532836914
000000557916_gen.png,A little girl sitting at the end of a bed looking at a teddy bear.,0.31500905990600586
000000272566_gen.png,A man and young girl surrounded by various fruits.,0.3108864974975586
000000101068_gen.png,A baseball player holding a bat while standing on a field.,0.3002857780456543
000000442746_gen.png,A girl is playing in a grassy area.,0.3331462860107422
000000208901_gen.png,A large passenger jet flying through a gray sky.,0.3259497833251953
000000205542_gen.png,A teddy bear is placed on a metallic sculpture.,0.3073431587219238
000000573391_gen.png,A bear walking in the forest in the early morning,0.3236362838745117
000000392481_gen.png,A fighter jet plane ascending into the sky.,0.2659473037719727
000000044699_gen.png,A group of animals grazing on a lush green field.,0.3118240165710449
000000537270_gen.png,Three students check their cell phones in a classroom.,0.32292537689208983
000000537812_gen.png,A tiled bathroom with toilet and open shower,0.29657238006591796
000000492937_gen.png,A close up of a bike brake on a bicycle.,0.3101751136779785
000000003934_gen.png,A young girl in the foreground and a woman in a bridal dress and other adults in the background.,0.29513132095336914
000000084752_gen.png,a jet on three pillars in front of a building,0.2333722496032715
000000008021_gen.png,A presenter projected on a large screen at a conference.,0.24831781387329102
000000580418_gen.png,A herd of cattle walking down a street near lush green trees.,0.3506260299682617
000000529105_gen.png,A brown horse laying in a field of lush vegetation.,0.32982337951660157
000000560911_gen.png,a person sitting down with a cell phone,0.3023428535461426
000000071877_gen.png,a guy doing a skateboard trick along a concrete railing,0.3144587516784668
000000341094_gen.png,A statue of a large brown bear tearing off a cars door.,0.3224888610839844
000000368456_gen.png,A train covered in graffiti on top of train tracks.,0.33568782806396485
000000357060_gen.png,A bird is trying to find food in the water.,0.3124051475524902
000000279145_gen.png,A cat in front of a wooden bench in a garden.,0.3726446533203125
000000211674_gen.png,Red double decker bus with people standing on top.,0.31896751403808593
000000364166_gen.png,2 Zebras standing next to each other in plaines,0.3010397911071777
000000133969_gen.png,some baseballs players watching a batter at home plate,0.2756106185913086
000000288391_gen.png,The cell phone is gold and hooked up to a wall.,0.2840467643737793
000000359833_gen.png,A young boy reaching up to grab a red apple.,0.3015855026245117
000000063740_gen.png,Two computers sitting on top of a desk.,0.2666611671447754
000000561679_gen.png,A big orange sign about street maintenance near a street.,0.29512136459350585
000000034205_gen.png,"Closeup of a plate of food that includes chicken, mushrooms and broccoli.",0.34940113067626954
000000445999_gen.png,A woman brushes her teeth with foamy toothpaste.,0.292445125579834
000000462643_gen.png,A person holding a broken up cell phone.,0.25539737701416015
000000389109_gen.png,Pizza on a table at an outdoor restaurant at night,0.3151984596252441
000000435206_gen.png,There are people standing on the shore next to a body of water.,0.2978957557678223
000000461405_gen.png,A group of sheep in a grassy area with trees in the back ground.,0.31533735275268554
000000378453_gen.png,A herd of zebras standing on a sandy platform near a small body of water.,0.38969806671142576
000000402096_gen.png,A traffic sign has been vandalized to look like a scary face.,0.3090884017944336
000000152740_gen.png,A herd of animals grazing on a dry grass field.,0.3062166786193848
000000039956_gen.png,A messy room with door and bed and chair.,0.2919183921813965
000000490470_gen.png,Several sailboats sit in the water in front of some trees.,0.3419240570068359
000000162858_gen.png,cars setting at traffic light leading to capitol building,0.32511287689208984
000000180751_gen.png,a man pouring a drink into a wine glass,0.30978137969970704
000000391375_gen.png,A girl sitting on a bench in front of a stone wall.,0.33180904388427734
000000447088_gen.png,three baseball players walking around while holding bats,0.31518125534057617
000000492968_gen.png,A snowboarder with black and white clothes finishing a run.,0.32796634674072267
000000014831_gen.png,A brown and white animal laying on top of a bed.,0.2791657829284668
000000322352_gen.png,A dining room with some plants are seen.,0.3341848373413086
000000545730_gen.png,a herd of zebras crossing a shallow part of a river,0.36637718200683594
000000302030_gen.png,A picture of a cluttered home office desk.,0.3140637969970703
000000459153_gen.png,A young male sitting on a park bench typing on a laptop.,0.37793411254882814
000000351559_gen.png,A traffic light in front of a tall building with red lights at the top.,0.30985963821411133
000000239347_gen.png,A picture of a recently married couple displayed behind glass.,0.30847185134887695
000000338304_gen.png,A bunch of sheep make their way through the crowded city street.,0.3383615875244141
000000128112_gen.png,a man that is on a snowy trail,0.3004612922668457
000000476415_gen.png,A man wearing a white shirt and tie standing in  a room.,0.27957725524902344
000000572555_gen.png,"A red, yellow and silver train traveling down train tracks.",0.31131032943725584
000000500477_gen.png,A person in the process of sheering a woolen animal.,0.3214972686767578
000000271728_gen.png,A fat orange cat on a couch beside a TV remote,0.3147404098510742
000000309467_gen.png,Two people cross country skiing on a snow covered hill.,0.34527103424072264
000000355905_gen.png,A white dog is on a sandy beach while the sea foam washes ashore behind it.,0.3301165008544922
000000039785_gen.png,A person is surfing in a wave pool.,0.2925622177124023
000000379800_gen.png,An orange train engine moves down the track with one train car behind it.,0.32545352935791017
000000356169_gen.png,A wet road in a rural neighborhood.,0.3204948425292969
000000353051_gen.png,A woman with blue hair standing next to a horse.,0.35952030181884764
000000276804_gen.png,A small lit baseball field at night with people playing baseball.,0.3288543701171875
000000468577_gen.png,The small girl is lying on the mattress of a crib.,0.30677873611450196
000000098018_gen.png,This is a picture of a kitchen in a poverty area of a town.,0.35003177642822264
000000462629_gen.png,A number of vintage refrigerators and freezers sitting outdoors.,0.32651596069335936
000000355257_gen.png,A woman laying in a hospital bed hooded up to machines.,0.3496854782104492
000000190648_gen.png,A messy and unmade bed and a red chair,0.25083702087402343
000000196009_gen.png,"A spoon, a large carrot, a medium carrot and a small carrot, on blue-green speckled surface",0.32083126068115236
000000036861_gen.png,A parking meter on the side of the street with a ring for attaching bicycles.,0.33785160064697267
000000200162_gen.png,A train traveling under a signal lights on top of tracks.,0.2679044532775879
000000376310_gen.png,A small bathroom with a mirror and sinks.,0.2978954315185547
000000140420_gen.png,A motorcycle is parked on a dirt road in a forest.,0.3591404342651367
000000170595_gen.png,"A plate with a peanut butter sandwich, ham, and tomatoes.",0.3393586730957031
000000163290_gen.png,A giraffe standing next to a zebra on a field.,0.312535457611084
000000126107_gen.png,A bird that is flying over the sand.,0.3263842010498047
000000264441_gen.png,A cat laying on top of a black office chair.,0.3013918685913086
000000549738_gen.png,A kite is flying in a clear sky.,0.30543418884277346
000000089045_gen.png,a living room with a couch and piano,0.32732261657714845
000000194746_gen.png,A pizza covered in cheese dripping down onto the bottom of an oven burning.,0.3152677726745605
000000133778_gen.png,A young calf drinks from its mother's udders,0.304073371887207
000000066817_gen.png,A white plate topped with meat veggies and rice with sauce.,0.2746169662475586
000000372718_gen.png,A clear vase that has some flowers in it.,0.33757938385009767
000000079229_gen.png,a dog following a man on his horse in a field,0.3199406814575195
000000507975_gen.png,Some very pretty horses with riders in the grass.,0.31378984451293945
000000379533_gen.png,A zebra grazing on a dry grass field next to elephants.,0.2945408821105957
000000121153_gen.png,A white road sign suspended over a highway.,0.23099035263061524
000000361621_gen.png,A cat sitting in a bathroom sink under a  faucet.,0.31834476470947265
000000427655_gen.png,a horse is pulling a carriage with people down a street,0.32207656860351563
000000437205_gen.png,The young boy just finished eating the banana.,0.33065296173095704
000000560266_gen.png,Two brown bears swimming together in the water.,0.30551856994628906
000000363666_gen.png,a couple of people sitting around a table,0.2891225242614746
000000571857_gen.png,"In the desert, two people are sitting next to a small propeller plane next to a tent with other planes in the background.",0.3315541076660156
000000273420_gen.png,a man on his phone in some kind of room,0.2892930221557617
000000173044_gen.png,A very tall clock tower sitting next to a tall glass building.,0.28628761291503907
000000069356_gen.png,A woman standing in front of a fruit stand.,0.2958722686767578
000000099024_gen.png,There is a person in the picture by itself.,0.2340703010559082
000000504415_gen.png,A man walking across a dirt field next to a street with traffic.,0.2998145294189453
000000017029_gen.png,a dog jumping to catch a frisbee in a yard,0.3153325843811035
000000024567_gen.png,There is a man looking at a lot if hot dogs in a bun in a pan,0.2917005920410156
000000402783_gen.png,A white plate topped with orange peel slices.,0.3062349510192871
000000180011_gen.png,"Four young giraffes in a zoo, with one of them being fed leaves by a person",0.31947195053100585
000000534639_gen.png,A modern train running on tracks near a station.,0.29406156539916994
000000371552_gen.png,a boy with a green shirt and a black pair of shorts playing soccer,0.3085793876647949
000000515077_gen.png,a lady playing with a wii on a large screen,0.31956851959228516
000000469828_gen.png,The skier is quickly racing past the yellow flag.,0.309688835144043
000000491613_gen.png,A zebra standing by its reflection in a body of water.,0.3648887252807617
000000024144_gen.png,A pizza sitting on top of a pizza box covered in cheese.,0.293170280456543
000000209972_gen.png,A sail boat stuck in the sand on the beach,0.33175533294677734
000000184321_gen.png,A train traveling down tracks next to lights.,0.2402898597717285
000000389933_gen.png,A dog sitting on a couch with its head cocked to the side.,0.2825819206237793
000000521601_gen.png,A small doughnut inside a cup that's sitting on a table.,0.31606781005859375
000000173004_gen.png,A half eaten slice of pizza is on a plate with a knife and fork.,0.30623388290405273
